Cust_ID,Age,State,City Tier,Avg Daily Distance Travells (km),Annual Income Range
Cust_9338,57,Tamil Nadu,Tier 2,12.5,300000-500000
Cust_9339,73,Delhi,Tier 2,13.94,150000-300000
Cust_9340,73,Gujarat,Tier 2,49.08,800000-1200000
Cust_9341,26,Rajasthan,Tier 1,46.84,300000-500000
Cust_9342,55,West Bengal,Tier 2,28.47,150000-300000
Cust_9343,19,Uttar Pradesh,Tier 2,50.42,150000-300000
Cust_9344,71,Tamil Nadu,Tier 2,73.74,800000-1200000
Cust_9345,31,Tamil Nadu,Tier 2,45.76,150000-300000
Cust_9346,70,Madhya Pradesh,Tier 1,73.33,800000-1200000
Cust_9347,72,Delhi,Tier 1,68.93,300000-500000
Cust_9348,24,Gujarat,Tier 2,8.03,150000-300000
Cust_9349,20,Maharashtra,Tier 2,75.61,800000-1200000
Cust_9350,70,Tamil Nadu,Tier 3,71.26,500000-800000
Cust_9351,57,Karnataka,Tier 1,57.68,500000-800000
Cust_9352,58,Tamil Nadu,Tier 2,30.94,800000-1200000
Cust_9353,22,Delhi,Tier 1,33.73,800000-1200000
Cust_9354,31,Uttar Pradesh,Tier 2,40.66,150000-300000
Cust_9355,35,Gujarat,Tier 2,17.59,150000-300000
Cust_9356,49,Rajasthan,Tier 1,39.4,300000-500000
Cust_9357,70,West Bengal,Tier 2,65.2,300000-500000
Cust_9358,53,Punjab,Tier 2,7.4,1200000+
Cust_9359,43,Gujarat,Metro,30.99,150000-300000
Cust_9360,37,Maharashtra,Tier 3,23.48,150000-300000
Cust_9361,49,Uttar Pradesh,Tier 3,54.64,300000-500000
Cust_9362,38,Karnataka,Tier 2,58.09,800000-1200000
Cust_9363,28,Tamil Nadu,Tier 1,78.58,800000-1200000
Cust_9364,22,Gujarat,Tier 3,27.01,500000-800000
Cust_9365,35,Tamil Nadu,Tier 3,17.06,150000-300000
Cust_9366,27,Delhi,Tier 2,20.73,500000-800000
Cust_9367,31,Madhya Pradesh,Tier 3,79.02,300000-500000
Cust_9368,59,Madhya Pradesh,Tier 3,41.57,150000-300000
Cust_9369,72,Uttar Pradesh,Tier 3,47.71,300000-500000
Cust_9370,53,Punjab,Tier 1,71.92,500000-800000
Cust_9371,22,West Bengal,Metro,30.16,300000-500000
Cust_9372,26,Rajasthan,Tier 1,18.64,300000-500000
Cust_9373,23,Rajasthan,Metro,17.73,500000-800000
Cust_9374,59,Uttar Pradesh,Tier 1,47.18,300000-500000
Cust_9375,33,Tamil Nadu,Tier 3,26.21,800000-1200000
Cust_9376,44,Gujarat,Tier 1,31.03,500000-800000
Cust_9377,51,Uttar Pradesh,Tier 3,6.39,150000-300000
Cust_9378,52,Delhi,Tier 1,40.86,150000-300000
Cust_9379,18,Tamil Nadu,Tier 3,72.35,150000-300000
Cust_9380,22,Gujarat,Tier 1,34.3,800000-1200000
Cust_9381,18,Tamil Nadu,Tier 3,16.2,150000-300000
Cust_9382,31,Tamil Nadu,Tier 2,74.14,300000-500000
Cust_9383,38,Delhi,Tier 1,13.76,500000-800000
Cust_9384,36,Punjab,Metro,71.53,500000-800000
Cust_9385,49,Uttar Pradesh,Tier 2,8.99,500000-800000
Cust_9386,58,Karnataka,Metro,18.49,500000-800000
Cust_9387,45,Gujarat,Tier 1,17.9,800000-1200000
Cust_9388,79,Delhi,Tier 2,58.26,800000-1200000
Cust_9389,55,Tamil Nadu,Tier 2,46.2,150000-300000
Cust_9390,47,Punjab,Tier 3,51.76,500000-800000
Cust_9391,22,Punjab,Tier 2,63.22,500000-800000
Cust_9392,24,West Bengal,Tier 3,19.76,150000-300000
Cust_9393,33,Punjab,Tier 2,40.45,150000-300000
Cust_9394,77,Uttar Pradesh,Metro,43.3,150000-300000
Cust_9395,80,Maharashtra,Tier 1,62.83,300000-500000
Cust_9396,70,Delhi,Tier 2,7.2,300000-500000
Cust_9397,60,Karnataka,Tier 2,52.79,150000-300000
Cust_9398,71,Karnataka,Tier 2,50.38,1200000+
Cust_9399,55,Maharashtra,Tier 3,35.27,150000-300000
Cust_9400,38,Karnataka,Tier 2,27.75,150000-300000
Cust_9401,41,Delhi,Tier 3,33.78,1200000+
Cust_9402,56,Gujarat,Tier 3,40.95,150000-300000
Cust_9403,42,Tamil Nadu,Metro,78.8,500000-800000
Cust_9404,20,Delhi,Tier 3,46.56,500000-800000
Cust_9405,56,Punjab,Tier 1,57.52,150000-300000
Cust_9406,42,West Bengal,Tier 1,25.16,800000-1200000
Cust_9407,76,Tamil Nadu,Metro,5.91,150000-300000
Cust_9408,46,Punjab,Tier 3,15.16,300000-500000
Cust_9409,28,Madhya Pradesh,Metro,77.88,500000-800000
Cust_9410,69,Karnataka,Tier 1,77.91,300000-500000
Cust_9411,78,Tamil Nadu,Tier 2,41.75,150000-300000
Cust_9412,44,West Bengal,Tier 3,20.59,800000-1200000
Cust_9413,72,Punjab,Tier 1,61.98,300000-500000
Cust_9414,32,Maharashtra,Tier 2,29.2,300000-500000
Cust_9415,33,Punjab,Metro,60.49,500000-800000
Cust_9416,47,Delhi,Tier 2,45.44,500000-800000
Cust_9417,57,Delhi,Metro,31.89,500000-800000
Cust_9418,25,Madhya Pradesh,Tier 2,9.56,300000-500000
Cust_9419,34,Maharashtra,Metro,33.29,500000-800000
Cust_9420,63,Punjab,Tier 2,50.55,150000-300000
Cust_9421,70,Punjab,Tier 2,62.72,150000-300000
Cust_9422,36,Maharashtra,Tier 3,63.19,300000-500000
Cust_9423,60,Karnataka,Tier 2,74.2,150000-300000
Cust_9424,53,Punjab,Tier 2,37.41,500000-800000
Cust_9425,33,Madhya Pradesh,Metro,28.44,1200000+
Cust_9426,26,Rajasthan,Tier 1,22.68,150000-300000
Cust_9427,51,Uttar Pradesh,Tier 1,9.25,800000-1200000
Cust_9428,24,Maharashtra,Tier 3,58.65,300000-500000
Cust_9429,67,Rajasthan,Metro,48.47,150000-300000
Cust_9430,42,Rajasthan,Tier 1,60.81,150000-300000
Cust_9431,56,Tamil Nadu,Tier 2,27.55,1200000+
Cust_9432,33,Gujarat,Tier 3,10.41,500000-800000
Cust_9433,73,Madhya Pradesh,Tier 2,16.41,150000-300000
Cust_9434,78,Punjab,Tier 2,79.28,300000-500000
Cust_9435,43,Maharashtra,Tier 2,65.52,150000-300000
Cust_9436,40,Tamil Nadu,Tier 1,47.42,500000-800000
Cust_9437,36,Tamil Nadu,Tier 3,60.58,300000-500000
Cust_9438,50,Gujarat,Tier 2,46.71,300000-500000
Cust_9439,50,Rajasthan,Tier 1,72.57,1200000+
Cust_9440,69,Punjab,Tier 3,9.01,1200000+
Cust_9441,31,Delhi,Tier 1,28.94,300000-500000
Cust_9442,76,Maharashtra,Tier 1,62.39,500000-800000
Cust_9443,32,Gujarat,Tier 3,32.42,150000-300000
Cust_9444,52,Delhi,Tier 3,16.56,300000-500000
Cust_9445,32,Rajasthan,Metro,21.04,150000-300000
Cust_9446,28,Delhi,Tier 3,29.17,150000-300000
Cust_9447,32,Rajasthan,Metro,19.6,150000-300000
Cust_9448,67,Rajasthan,Tier 3,44.12,300000-500000
Cust_9449,62,Maharashtra,Tier 2,10.08,1200000+
Cust_9450,38,Uttar Pradesh,Tier 1,32.32,1200000+
Cust_9451,73,Gujarat,Metro,64.06,300000-500000
Cust_9452,57,Tamil Nadu,Metro,78.22,150000-300000
Cust_9453,48,Tamil Nadu,Tier 2,13.54,300000-500000
Cust_9454,39,Gujarat,Tier 3,5.41,300000-500000
Cust_9455,31,Uttar Pradesh,Tier 1,20.01,150000-300000
Cust_9456,56,Rajasthan,Tier 1,25.87,150000-300000
Cust_9457,65,Gujarat,Tier 3,37.9,1200000+
Cust_9458,43,West Bengal,Tier 1,40.72,150000-300000
Cust_9459,79,Madhya Pradesh,Tier 2,46.36,300000-500000
Cust_9460,36,Madhya Pradesh,Tier 1,74.16,150000-300000
Cust_9461,62,West Bengal,Tier 2,49.34,150000-300000
Cust_9462,32,Delhi,Tier 1,62.02,300000-500000
Cust_9463,51,Delhi,Metro,7.5,500000-800000
Cust_9464,48,Tamil Nadu,Tier 3,6.02,1200000+
Cust_9465,47,Delhi,Tier 3,8.95,150000-300000
Cust_9466,32,Gujarat,Tier 3,54.25,300000-500000
Cust_9467,33,Gujarat,Metro,71.48,150000-300000
Cust_9468,49,Punjab,Metro,12.21,500000-800000
Cust_9469,35,Madhya Pradesh,Metro,47.19,300000-500000
Cust_9470,76,Maharashtra,Metro,31.38,1200000+
Cust_9471,32,Gujarat,Tier 1,27.52,150000-300000
Cust_9472,30,Madhya Pradesh,Tier 1,71.28,150000-300000
Cust_9473,33,Punjab,Tier 2,45.53,300000-500000
Cust_9474,68,Delhi,Tier 1,48.64,800000-1200000
Cust_9475,59,Uttar Pradesh,Tier 2,14.45,800000-1200000
Cust_9476,19,Karnataka,Metro,60.4,500000-800000
Cust_9477,45,Punjab,Metro,77.08,300000-500000
Cust_9478,20,Madhya Pradesh,Tier 1,63.58,300000-500000
Cust_9479,23,Rajasthan,Tier 3,46.4,300000-500000
Cust_9480,70,West Bengal,Metro,68.58,150000-300000
Cust_9481,34,Maharashtra,Tier 2,21.41,150000-300000
Cust_9482,57,Madhya Pradesh,Tier 2,7.21,150000-300000
Cust_9483,26,Uttar Pradesh,Metro,9.99,300000-500000
Cust_9484,23,Tamil Nadu,Tier 3,12.94,300000-500000
Cust_9485,71,Maharashtra,Tier 2,44.19,500000-800000
Cust_9486,47,Punjab,Tier 1,16.39,500000-800000
Cust_9487,60,Gujarat,Metro,10.19,1200000+
Cust_9488,53,Rajasthan,Metro,14.05,300000-500000
Cust_9489,33,Uttar Pradesh,Tier 2,43.35,300000-500000
Cust_9490,27,Rajasthan,Metro,74.81,500000-800000
Cust_9491,18,Punjab,Metro,34.14,300000-500000
Cust_9492,50,Gujarat,Tier 2,39.2,500000-800000
Cust_9493,32,Rajasthan,Tier 3,49.12,300000-500000
Cust_9494,33,Delhi,Metro,11.33,1200000+
Cust_9495,55,Rajasthan,Tier 1,28.84,300000-500000
Cust_9496,51,Uttar Pradesh,Tier 1,50.42,800000-1200000
Cust_9497,62,Maharashtra,Tier 3,21.19,150000-300000
Cust_9498,26,Maharashtra,Tier 1,65.58,800000-1200000
Cust_9499,34,Maharashtra,Metro,78.47,300000-500000
Cust_9500,31,Madhya Pradesh,Tier 1,79.4,300000-500000
Cust_9501,69,Rajasthan,Tier 2,15.23,300000-500000
Cust_9502,59,Delhi,Tier 2,30.35,800000-1200000
Cust_9503,60,Delhi,Metro,62.09,500000-800000
Cust_9504,59,Tamil Nadu,Tier 1,5.19,1200000+
Cust_9505,31,Punjab,Tier 3,61.87,300000-500000
Cust_9506,39,Uttar Pradesh,Tier 1,79.94,150000-300000
Cust_9507,72,Karnataka,Tier 1,41.43,150000-300000
Cust_9508,24,Karnataka,Tier 2,69.16,1200000+
Cust_9509,38,Delhi,Tier 3,25.81,300000-500000
Cust_9510,57,Uttar Pradesh,Tier 1,34.58,1200000+
Cust_9511,33,Rajasthan,Tier 2,55.95,150000-300000
Cust_9512,67,West Bengal,Tier 3,18.43,150000-300000
Cust_9513,44,Delhi,Tier 3,23.06,500000-800000
Cust_9514,60,Uttar Pradesh,Metro,52.03,300000-500000
Cust_9515,29,Punjab,Metro,59.43,500000-800000
Cust_9516,72,Rajasthan,Tier 3,30.39,150000-300000
Cust_9517,68,Tamil Nadu,Tier 3,74.34,150000-300000
Cust_9518,37,Maharashtra,Tier 1,30.01,300000-500000
Cust_9519,68,Punjab,Tier 1,62.22,800000-1200000
Cust_9520,70,Maharashtra,Tier 3,10.32,150000-300000
Cust_9521,23,Karnataka,Tier 3,43.4,150000-300000
Cust_9522,56,Tamil Nadu,Tier 1,40.6,500000-800000
Cust_9523,44,Punjab,Tier 3,20.29,800000-1200000
Cust_9524,64,West Bengal,Tier 1,50.04,1200000+
Cust_9525,43,Madhya Pradesh,Tier 1,62.4,300000-500000
Cust_9526,41,Gujarat,Tier 3,44.57,150000-300000
Cust_9527,31,Rajasthan,Tier 2,14.47,1200000+
Cust_9528,43,Punjab,Tier 1,75.81,500000-800000
Cust_9529,59,Punjab,Metro,70.42,300000-500000
Cust_9530,80,Karnataka,Tier 2,76.58,150000-300000
Cust_9531,44,Rajasthan,Metro,76.58,500000-800000
Cust_9532,25,Tamil Nadu,Tier 1,7.72,150000-300000
Cust_9533,28,Tamil Nadu,Metro,61.91,800000-1200000
Cust_9534,43,Karnataka,Tier 3,13.56,150000-300000
Cust_9535,44,Maharashtra,Tier 2,62.07,300000-500000
Cust_9536,62,Tamil Nadu,Tier 1,10.26,500000-800000
Cust_9537,31,Uttar Pradesh,Tier 2,23.47,500000-800000
Cust_9538,53,Tamil Nadu,Tier 1,55.64,150000-300000
Cust_9539,49,Karnataka,Metro,78.37,500000-800000
Cust_9540,31,Tamil Nadu,Metro,5.77,300000-500000
Cust_9541,31,Tamil Nadu,Tier 3,19.04,300000-500000
Cust_9542,33,Tamil Nadu,Metro,7.4,150000-300000
Cust_9543,54,Madhya Pradesh,Tier 2,59.67,1200000+
Cust_9544,34,Punjab,Metro,67.63,500000-800000
Cust_9545,49,Punjab,Tier 2,6.54,300000-500000
Cust_9546,29,Uttar Pradesh,Tier 3,24.17,500000-800000
Cust_9547,20,Madhya Pradesh,Metro,39.96,500000-800000
Cust_9548,55,Madhya Pradesh,Metro,36.65,500000-800000
Cust_9549,62,Tamil Nadu,Tier 1,27.81,1200000+
Cust_9550,56,West Bengal,Tier 3,63.31,150000-300000
Cust_9551,45,Madhya Pradesh,Tier 2,67.34,150000-300000
Cust_9552,73,Punjab,Tier 2,75.01,300000-500000
Cust_9553,28,Karnataka,Tier 2,62.44,150000-300000
Cust_9554,69,Punjab,Metro,67.99,500000-800000
Cust_9555,55,Madhya Pradesh,Tier 3,47.47,150000-300000
Cust_9556,44,Madhya Pradesh,Tier 1,57.9,150000-300000
Cust_9557,42,Punjab,Tier 1,44.71,300000-500000
Cust_9558,48,Tamil Nadu,Metro,49.41,800000-1200000
Cust_9559,60,Punjab,Tier 3,50.64,300000-500000
Cust_9560,57,Gujarat,Tier 3,41.03,800000-1200000
Cust_9561,68,Gujarat,Tier 3,26.69,300000-500000
Cust_9562,37,Gujarat,Tier 1,14.62,150000-300000
Cust_9563,30,Delhi,Tier 2,27.9,300000-500000
Cust_9564,22,Tamil Nadu,Tier 3,62.09,150000-300000
Cust_9565,57,Maharashtra,Tier 2,22.39,150000-300000
Cust_9566,22,Tamil Nadu,Tier 2,18.2,300000-500000
Cust_9567,48,Madhya Pradesh,Tier 2,57.59,500000-800000
Cust_9568,77,Karnataka,Tier 1,13.4,300000-500000
Cust_9569,38,West Bengal,Tier 1,39.92,150000-300000
Cust_9570,59,Delhi,Tier 3,21.04,150000-300000
Cust_9571,50,Uttar Pradesh,Tier 1,52.31,500000-800000
Cust_9572,31,Uttar Pradesh,Tier 2,58.74,800000-1200000
Cust_9573,20,Karnataka,Metro,35.49,150000-300000
Cust_9574,18,Rajasthan,Metro,37.06,300000-500000
Cust_9575,35,Punjab,Tier 3,7.07,500000-800000
Cust_9576,68,Tamil Nadu,Tier 3,32.78,300000-500000
Cust_9577,78,Gujarat,Metro,44.51,150000-300000
Cust_9578,29,Madhya Pradesh,Metro,71.46,1200000+
Cust_9579,63,Gujarat,Tier 3,68.29,800000-1200000
Cust_9580,45,Maharashtra,Tier 3,79.87,150000-300000
Cust_9581,32,Madhya Pradesh,Metro,10.44,300000-500000
Cust_9582,22,Madhya Pradesh,Tier 1,18.92,300000-500000
Cust_9583,20,Maharashtra,Tier 1,69.27,1200000+
Cust_9584,54,Karnataka,Tier 1,74.93,300000-500000
Cust_9585,74,Gujarat,Tier 1,46.22,300000-500000
Cust_9586,19,Maharashtra,Metro,43.78,150000-300000
Cust_9587,53,Delhi,Metro,36.98,300000-500000
Cust_9588,29,Uttar Pradesh,Tier 3,64.24,150000-300000
Cust_9589,78,Rajasthan,Tier 3,78.86,300000-500000
Cust_9590,60,Maharashtra,Metro,56.44,800000-1200000
Cust_9591,68,Delhi,Tier 1,36.82,300000-500000
Cust_9592,37,Punjab,Metro,11.28,150000-300000
Cust_9593,30,Rajasthan,Tier 2,40.27,300000-500000
Cust_9594,39,Punjab,Tier 1,46.48,150000-300000
Cust_9595,34,Madhya Pradesh,Metro,74.46,150000-300000
Cust_9596,34,West Bengal,Tier 3,34.42,300000-500000
Cust_9597,59,Karnataka,Metro,30.16,300000-500000
Cust_9598,78,Gujarat,Metro,50.23,800000-1200000
Cust_9599,57,Punjab,Tier 2,27.37,300000-500000
Cust_9600,40,Rajasthan,Tier 1,5.38,800000-1200000
Cust_9601,35,Madhya Pradesh,Tier 2,77.89,150000-300000
Cust_9602,79,Uttar Pradesh,Tier 1,78.81,150000-300000
Cust_9603,74,West Bengal,Tier 3,66.76,800000-1200000
Cust_9604,65,West Bengal,Metro,40.48,800000-1200000
Cust_9605,75,Maharashtra,Tier 3,29.52,150000-300000
Cust_9606,77,Karnataka,Tier 3,20.83,1200000+
Cust_9607,71,Madhya Pradesh,Tier 2,70.14,500000-800000
Cust_9608,33,Gujarat,Tier 2,38.28,150000-300000
Cust_9609,33,Delhi,Tier 2,31.87,300000-500000
Cust_9610,75,Rajasthan,Tier 3,64.48,800000-1200000
Cust_9611,70,Maharashtra,Tier 2,32.18,150000-300000
Cust_9612,46,Rajasthan,Tier 1,20.4,300000-500000
Cust_9613,39,Gujarat,Metro,70.35,500000-800000
Cust_9614,34,Rajasthan,Tier 3,58.63,300000-500000
Cust_9615,38,Maharashtra,Tier 1,42.83,150000-300000
Cust_9616,61,Punjab,Tier 2,78.29,150000-300000
Cust_9617,67,Madhya Pradesh,Tier 1,75.84,150000-300000
Cust_9618,43,Karnataka,Metro,49.4,150000-300000
Cust_9619,33,Gujarat,Tier 2,55.7,300000-500000
Cust_9620,44,West Bengal,Tier 1,60.81,300000-500000
Cust_9621,80,Punjab,Tier 3,75.58,1200000+
Cust_9622,61,Delhi,Tier 2,5.78,300000-500000
Cust_9623,19,Delhi,Tier 3,15.01,1200000+
Cust_9624,50,Tamil Nadu,Metro,47.41,150000-300000
Cust_9625,43,Punjab,Tier 1,8.6,300000-500000
Cust_9626,60,Punjab,Tier 1,36.53,150000-300000
Cust_9627,48,Rajasthan,Tier 1,56.49,1200000+
Cust_9628,33,Punjab,Tier 1,21.1,500000-800000
Cust_9629,33,Maharashtra,Metro,13.61,300000-500000
Cust_9630,64,Maharashtra,Tier 3,75.92,800000-1200000
Cust_9631,79,Uttar Pradesh,Tier 3,67.17,300000-500000
Cust_9632,65,Madhya Pradesh,Tier 2,46.58,500000-800000
Cust_9633,18,Maharashtra,Tier 2,59.65,1200000+
Cust_9634,33,Gujarat,Tier 3,25.53,500000-800000
Cust_9635,67,Tamil Nadu,Tier 1,67.58,300000-500000
Cust_9636,47,Karnataka,Tier 2,70.94,300000-500000
Cust_9637,57,West Bengal,Tier 1,33.66,300000-500000
Cust_9638,46,Delhi,Tier 3,54.68,300000-500000
Cust_9639,32,Rajasthan,Tier 1,45.34,300000-500000
Cust_9640,41,Rajasthan,Tier 1,53.64,800000-1200000
Cust_9641,35,Uttar Pradesh,Tier 1,42.73,500000-800000
Cust_9642,59,Tamil Nadu,Tier 1,30.74,300000-500000
Cust_9643,35,West Bengal,Tier 2,41.02,500000-800000
Cust_9644,46,West Bengal,Tier 3,60.07,500000-800000
Cust_9645,74,Tamil Nadu,Tier 3,64.93,150000-300000
Cust_9646,76,Punjab,Tier 2,14.67,150000-300000
Cust_9647,30,Maharashtra,Tier 2,20.68,150000-300000
Cust_9648,80,Rajasthan,Tier 3,65.59,500000-800000
Cust_9649,35,Uttar Pradesh,Tier 3,10.02,800000-1200000
Cust_9650,61,Madhya Pradesh,Tier 3,17.78,800000-1200000
Cust_9651,23,Karnataka,Tier 2,18.41,150000-300000
Cust_9652,73,Maharashtra,Metro,10.32,150000-300000
Cust_9653,72,Delhi,Tier 2,19.82,300000-500000
Cust_9654,30,West Bengal,Tier 3,14.26,150000-300000
Cust_9655,48,Rajasthan,Tier 3,14.47,150000-300000
Cust_9656,67,West Bengal,Tier 1,77.72,800000-1200000
Cust_9657,60,Karnataka,Tier 3,14.09,150000-300000
Cust_9658,35,Maharashtra,Metro,72.86,150000-300000
Cust_9659,33,Uttar Pradesh,Tier 2,77.71,500000-800000
Cust_9660,22,Madhya Pradesh,Tier 2,5.25,800000-1200000
Cust_9661,35,Delhi,Metro,57.84,800000-1200000
Cust_9662,33,Gujarat,Metro,15.25,300000-500000
Cust_9663,71,Tamil Nadu,Tier 2,39.72,300000-500000
Cust_9664,69,West Bengal,Tier 1,42.84,300000-500000
Cust_9665,37,Uttar Pradesh,Tier 1,74.17,300000-500000
Cust_9666,32,Maharashtra,Tier 2,67.67,300000-500000
Cust_9667,35,West Bengal,Metro,11.05,1200000+
Cust_9668,68,Punjab,Tier 1,41.07,150000-300000
Cust_9669,33,West Bengal,Metro,39.98,800000-1200000
Cust_9670,38,Tamil Nadu,Tier 1,66.89,300000-500000
Cust_9671,70,Punjab,Metro,27.7,150000-300000
Cust_9672,66,Punjab,Tier 1,26.79,300000-500000
Cust_9673,20,Uttar Pradesh,Tier 2,48.45,300000-500000
Cust_9674,67,Tamil Nadu,Tier 1,45.45,800000-1200000
Cust_9675,68,Madhya Pradesh,Tier 3,31.26,500000-800000
Cust_9676,36,Punjab,Tier 1,74.05,150000-300000
Cust_9677,29,Delhi,Metro,66.06,300000-500000
Cust_9678,65,Karnataka,Tier 3,52.82,300000-500000
Cust_9679,79,Punjab,Tier 3,33.87,800000-1200000
Cust_9680,25,Punjab,Metro,28.33,150000-300000
Cust_9681,68,Maharashtra,Tier 3,52.51,150000-300000
Cust_9682,79,Maharashtra,Tier 3,76.13,300000-500000
Cust_9683,68,Rajasthan,Tier 2,61.86,150000-300000
Cust_9684,47,West Bengal,Tier 1,42.91,150000-300000
Cust_9685,40,Maharashtra,Tier 1,50.37,300000-500000
Cust_9686,55,Karnataka,Tier 2,50.7,500000-800000
Cust_9687,58,Madhya Pradesh,Metro,16.24,150000-300000
Cust_9688,32,Gujarat,Tier 3,65.17,300000-500000
Cust_9689,48,Karnataka,Tier 3,63.01,500000-800000
Cust_9690,79,Tamil Nadu,Tier 2,68.64,500000-800000
Cust_9691,77,Uttar Pradesh,Tier 3,39.1,300000-500000
Cust_9692,45,Uttar Pradesh,Tier 2,12.28,800000-1200000
Cust_9693,41,Madhya Pradesh,Metro,11.34,150000-300000
Cust_9694,31,Maharashtra,Tier 1,66.93,150000-300000
Cust_9695,52,Punjab,Tier 1,7.98,300000-500000
Cust_9696,62,Maharashtra,Tier 2,78.16,1200000+
Cust_9697,41,West Bengal,Tier 3,71.96,1200000+
Cust_9698,77,Madhya Pradesh,Tier 3,76.62,500000-800000
Cust_9699,32,Punjab,Tier 3,5.97,150000-300000
Cust_9700,49,Punjab,Tier 2,14.37,300000-500000
Cust_9701,75,Gujarat,Tier 1,56.07,150000-300000
Cust_9702,32,Karnataka,Tier 3,66.2,500000-800000
Cust_9703,48,Karnataka,Tier 2,68.5,150000-300000
Cust_9704,70,Maharashtra,Tier 3,35.65,500000-800000
Cust_9705,34,Karnataka,Metro,79.12,500000-800000
Cust_9706,54,Rajasthan,Tier 1,27.83,300000-500000
Cust_9707,35,West Bengal,Metro,6.59,800000-1200000
Cust_9708,45,West Bengal,Tier 3,30.28,300000-500000
Cust_9709,25,Delhi,Tier 3,9.54,150000-300000
Cust_9710,55,West Bengal,Metro,59.62,300000-500000
Cust_9711,77,Madhya Pradesh,Tier 2,33.05,500000-800000
Cust_9712,58,Uttar Pradesh,Tier 2,77.57,150000-300000
Cust_9713,26,Rajasthan,Tier 1,10.22,500000-800000
Cust_9714,35,Punjab,Tier 2,12.85,800000-1200000
Cust_9715,34,West Bengal,Metro,6.39,500000-800000
Cust_9716,19,West Bengal,Metro,19.16,800000-1200000
Cust_9717,69,Rajasthan,Tier 2,22.85,150000-300000
Cust_9718,21,Punjab,Tier 3,75.99,300000-500000
Cust_9719,25,Maharashtra,Tier 1,31.52,150000-300000
Cust_9720,39,Uttar Pradesh,Tier 1,29.66,150000-300000
Cust_9721,41,Maharashtra,Metro,29.67,500000-800000
Cust_9722,33,Karnataka,Metro,49.78,300000-500000
Cust_9723,32,Karnataka,Metro,18.49,300000-500000
Cust_9724,60,Tamil Nadu,Tier 3,31.53,300000-500000
Cust_9725,65,Karnataka,Metro,19.14,300000-500000
Cust_9726,54,Maharashtra,Tier 1,36.62,150000-300000
Cust_9727,31,Madhya Pradesh,Tier 3,54.61,500000-800000
Cust_9728,55,Uttar Pradesh,Metro,79.27,150000-300000
Cust_9729,55,Karnataka,Tier 2,78.25,300000-500000
Cust_9730,57,Punjab,Tier 3,46.9,150000-300000
Cust_9731,78,Uttar Pradesh,Tier 3,72.91,300000-500000
Cust_9732,76,Maharashtra,Tier 1,69.91,500000-800000
Cust_9733,57,Tamil Nadu,Metro,11.63,300000-500000
Cust_9734,66,Punjab,Tier 3,29.74,150000-300000
Cust_9735,40,Karnataka,Tier 1,13.32,1200000+
Cust_9736,32,Maharashtra,Tier 3,61.73,500000-800000
Cust_9737,52,Karnataka,Tier 2,69.57,150000-300000
Cust_9738,27,West Bengal,Tier 3,63.41,500000-800000
Cust_9739,22,Gujarat,Tier 3,67.44,300000-500000
Cust_9740,34,Punjab,Tier 3,5.31,300000-500000
Cust_9741,78,West Bengal,Tier 2,70.06,300000-500000
Cust_9742,29,Gujarat,Tier 2,47.31,300000-500000
Cust_9743,34,Tamil Nadu,Tier 2,31.64,800000-1200000
Cust_9744,60,Maharashtra,Metro,78.15,300000-500000
Cust_9745,58,Tamil Nadu,Tier 2,51.02,800000-1200000
Cust_9746,69,Rajasthan,Tier 2,44.8,150000-300000
Cust_9747,57,Delhi,Metro,36.45,500000-800000
Cust_9748,24,Rajasthan,Tier 2,20.41,500000-800000
Cust_9749,25,Punjab,Metro,5.34,500000-800000
Cust_9750,41,Karnataka,Tier 2,46.45,300000-500000
Cust_9751,35,Tamil Nadu,Tier 3,54.51,300000-500000
Cust_9752,42,Punjab,Metro,57.47,500000-800000
Cust_9753,54,Uttar Pradesh,Tier 3,74.37,500000-800000
Cust_9754,32,Rajasthan,Tier 1,6.12,800000-1200000
Cust_9755,29,West Bengal,Tier 3,68.4,300000-500000
Cust_9756,29,Maharashtra,Tier 1,30.31,150000-300000
Cust_9757,79,Rajasthan,Tier 3,71.9,500000-800000
Cust_9758,74,Karnataka,Tier 1,50.48,150000-300000
Cust_9759,72,Madhya Pradesh,Tier 3,28.8,300000-500000
Cust_9760,51,Uttar Pradesh,Tier 3,16.13,300000-500000
Cust_9761,34,Delhi,Tier 1,5.32,300000-500000
Cust_9762,43,Karnataka,Tier 1,65,300000-500000
Cust_9763,69,Tamil Nadu,Tier 3,39.89,300000-500000
Cust_9764,34,Madhya Pradesh,Tier 1,70.75,300000-500000
Cust_9765,80,Tamil Nadu,Tier 3,61.11,500000-800000
Cust_9766,33,Delhi,Tier 3,32.34,500000-800000
Cust_9767,18,West Bengal,Tier 1,69.04,300000-500000
Cust_9768,45,Tamil Nadu,Tier 2,58.03,1200000+
Cust_9769,66,Delhi,Tier 2,38.35,150000-300000
Cust_9770,34,Madhya Pradesh,Metro,17.44,800000-1200000
Cust_9771,26,Gujarat,Tier 3,33.15,500000-800000
Cust_9772,42,Punjab,Tier 2,17.28,150000-300000
Cust_9773,68,Tamil Nadu,Tier 3,51.25,500000-800000
Cust_9774,68,Tamil Nadu,Tier 2,18,300000-500000
Cust_9775,18,Gujarat,Tier 3,26.94,150000-300000
Cust_9776,78,Uttar Pradesh,Tier 3,65.13,500000-800000
Cust_9777,52,Delhi,Metro,10.97,300000-500000
